Country/Region,Year-Month,Case
Congo (Kinshasa),2020-05-01,7137
Congo (Kinshasa),2020-06-01,21195
Congo (Kinshasa),2020-07-01,131200
Congo (Kinshasa),2020-08-01,264017
Congo (Kinshasa),2020-09-01,293014
Congo (Kinshasa),2020-10-01,320572
Congo (Kinshasa),2020-11-01,333785
Congo (Kinshasa),2020-12-01,403464
Congo (Kinshasa),2021-01-01,459625
Congo (Kinshasa),2021-02-01,442729
Congo (Kinshasa),2021-03-01,726530
Congo (Kinshasa),2021-04-01,777262
Congo (Kinshasa),2021-05-01,834012
Congo (Kinshasa),2021-06-01,837478
Congo (Kinshasa),2021-07-01,898749
Congo (Kinshasa),2021-08-01,120074
Congo (Kinshasa),2021-09-01,0
Congo (Kinshasa),2021-10-01,0
Costa Rica,2020-01-01,0
Costa Rica,2020-02-01,0
Costa Rica,2020-03-01,29
Costa Rica,2020-04-01,3490
Costa Rica,2020-05-01,16677
Costa Rica,2020-06-01,27768
Costa Rica,2020-07-01,85332
Costa Rica,2020-08-01,301277
Costa Rica,2020-09-01,687362
Costa Rica,2020-10-01,1745670
Costa Rica,2020-11-01,2295379
Costa Rica,2020-12-01,3605171
Costa Rica,2021-01-01,4396680
Costa Rica,2021-02-01,4604813
Costa Rica,2021-03-01,5862223
Costa Rica,2021-04-01,5910877
Costa Rica,2021-05-01,6907524
Costa Rica,2021-06-01,8028833
Costa Rica,2021-07-01,9688862
Costa Rica,2021-08-01,1328154
Costa Rica,2021-09-01,0
Costa Rica,2021-10-01,0
Cote d'Ivoire,2020-01-01,0
Cote d'Ivoire,2020-02-01,0
Cote d'Ivoire,2020-03-01,38
Cote d'Ivoire,2020-04-01,6330
Cote d'Ivoire,2020-05-01,30636
Cote d'Ivoire,2020-06-01,79527
Cote d'Ivoire,2020-07-01,236755
Cote d'Ivoire,2020-08-01,437393
Cote d'Ivoire,2020-09-01,546261
Cote d'Ivoire,2020-10-01,616756
Cote d'Ivoire,2020-11-01,619828
Cote d'Ivoire,2020-12-01,663408
Cote d'Ivoire,2021-01-01,730227
Cote d'Ivoire,2021-02-01,820595
Cote d'Ivoire,2021-03-01,1091641
Cote d'Ivoire,2021-04-01,1329741
Cote d'Ivoire,2021-05-01,1429537
Cote d'Ivoire,2021-06-01,1418775
Cote d'Ivoire,2021-07-01,1501320
Cote d'Ivoire,2021-08-01,198045
Cote d'Ivoire,2021-09-01,0
Cote d'Ivoire,2021-10-01,0
Croatia,2020-01-01,0
Croatia,2020-02-01,0
Croatia,2020-03-01,355
Croatia,2020-04-01,17337
Croatia,2020-05-01,57173
Croatia,2020-06-01,63977
Croatia,2020-07-01,91096
Croatia,2020-08-01,168878
Croatia,2020-09-01,346166
Croatia,2020-10-01,638991
Croatia,2020-11-01,2038035
Croatia,2020-12-01,4861455
Croatia,2021-01-01,6639101
Croatia,2021-02-01,6437203
Croatia,2021-03-01,7522695
Croatia,2021-04-01,8450188
Croatia,2021-05-01,10347060
Croatia,2021-06-01,10483565
Croatia,2021-07-01,10928212
Croatia,2021-08-01,1418311
Croatia,2021-09-01,0
Croatia,2021-10-01,0
Cuba,2020-01-01,0
Cuba,2020-02-01,0
Cuba,2020-03-01,27
Cuba,2020-04-01,6691
Cuba,2020-05-01,42619
Cuba,2020-06-01,59906
Cuba,2020-07-01,70952
Cuba,2020-08-01,85293
Cuba,2020-09-01,123789
Cuba,2020-10-01,175254
Cuba,2020-11-01,210465
Cuba,2020-12-01,271429
Cuba,2021-01-01,437951
Cuba,2021-02-01,938807
Cuba,2021-03-01,1812130
Cuba,2021-04-01,2568932
Cuba,2021-05-01,3640263
Cuba,2021-06-01,4608402
Cuba,2021-07-01,7430546
Cuba,2021-08-01,1442775
Cuba,2021-09-01,0
Cuba,2021-10-01,0
Cyprus,2020-01-01,0
Cyprus,2020-02-01,0
Cyprus,2020-03-01,106
Cyprus,2020-04-01,2553
Cyprus,2020-05-01,15455
Cyprus,2020-06-01,24396
Cyprus,2020-07-01,26152
Cyprus,2020-08-01,27569
Cyprus,2020-09-01,38441
Cyprus,2020-10-01,47593
Cyprus,2020-11-01,59344
Cyprus,2020-12-01,63767
Cyprus,2021-01-01,63767
Cyprus,2021-02-01,57596
Cyprus,2021-03-01,63767
Cyprus,2021-04-01,873609
Cyprus,2021-05-01,1210891
Cyprus,2021-06-01,1171830
Cyprus,2021-07-01,1210891
Cyprus,2021-08-01,156244
Cyprus,2021-09-01,0
Cyprus,2021-10-01,0
Czechia,2020-01-01,0
Czechia,2020-02-01,0
Czechia,2020-03-01,167
Czechia,2020-04-01,36091
Czechia,2020-05-01,162452
Czechia,2020-06-01,218370
Czechia,2020-07-01,279968
Czechia,2020-08-01,450813
Czechia,2020-09-01,717412
Czechia,2020-10-01,2314286
Czechia,2020-11-01,9757000
Czechia,2020-12-01,16098379
Czechia,2021-01-01,22604594
Czechia,2021-02-01,27210994
Czechia,2021-03-01,37625977
Czechia,2021-04-01,44302838
Czechia,2021-05-01,49354055
Czechia,2021-06-01,48898850
Czechia,2021-07-01,50769608
Czechia,2021-08-01,6563806
Czechia,2021-09-01,0
Czechia,2021-10-01,0
Denmark,2020-01-01,0
Denmark,2020-02-01,0
Denmark,2020-03-01,482
Denmark,2020-04-01,106039
Denmark,2020-05-01,280840
Denmark,2020-06-01,338687
Denmark,2020-07-01,383190
Denmark,2020-08-01,429808
Denmark,2020-09-01,528592
Denmark,2020-10-01,889341
Denmark,2020-11-01,1470593
Denmark,2020-12-01,2754157
Denmark,2021-01-01,5106895
Denmark,2021-02-01,5511923
Denmark,2021-03-01,6551077
Denmark,2021-04-01,6901738
Denmark,2021-05-01,7825331
Denmark,2021-06-01,8406806
Denmark,2021-07-01,9122459
Denmark,2021-08-01,1224621
Denmark,2021-09-01,0
Denmark,2021-10-01,0
Diamond Princess,2020-01-01,0
Diamond Princess,2020-02-01,44
Diamond Princess,2020-03-01,8987
Diamond Princess,2020-04-01,18977
Diamond Princess,2020-05-01,20127
Diamond Princess,2020-06-01,19530
Diamond Princess,2020-07-01,20181
Diamond Princess,2020-08-01,20181
Diamond Princess,2020-09-01,19530
Diamond Princess,2020-10-01,20357
Diamond Princess,2020-11-01,19770
Diamond Princess,2020-12-01,21589
Diamond Princess,2021-01-01,21669
Diamond Princess,2021-02-01,19572
Diamond Princess,2021-03-01,21669
Diamond Princess,2021-04-01,20970
Diamond Princess,2021-05-01,21669
Diamond Princess,2021-06-01,20970
Diamond Princess,2021-07-01,21669
Diamond Princess,2021-08-01,2796
Diamond Princess,2021-09-01,0
Diamond Princess,2021-10-01,0
Djibouti,2020-01-01,0
Djibouti,2020-02-01,0
Djibouti,2020-03-01,0
Djibouti,2020-04-01,4672
Djibouti,2020-05-01,29946
Djibouti,2020-06-01,92109
Djibouti,2020-07-01,148405
Djibouti,2020-08-01,160611
Djibouti,2020-09-01,159982
Djibouti,2020-10-01,166740
Djibouti,2020-11-01,165766
Djibouti,2020-12-01,174932
Djibouti,2021-01-01,179955
Djibouti,2021-02-01,164228
Djibouti,2021-03-01,187913
Djibouti,2021-04-01,261798
Djibouti,2021-05-01,346894
Djibouti,2021-06-01,342362
Djibouti,2021-07-01,355268
Djibouti,2021-08-01,45963
Djibouti,2021-09-01,0
Djibouti,2021-10-01,0
Dominica,2020-01-01,0
Dominica,2020-02-01,0
Dominica,2020-03-01,0
Dominica,2020-04-01,200
Dominica,2020-05-01,467
Dominica,2020-06-01,506
Dominica,2020-07-01,558
Dominica,2020-08-01,558
Dominica,2020-09-01,564
Dominica,2020-10-01,833
Dominica,2020-11-01,1366
Dominica,2020-12-01,2426
Dominica,2021-01-01,3070
Dominica,2021-02-01,3264
Dominica,2021-03-01,4363
Dominica,2021-04-01,4878
Dominica,2021-05-01,5455
Dominica,2021-06-01,5655
Dominica,2021-07-01,6027
Dominica,2021-08-01,836
Dominica,2021-09-01,0
Dominica,2021-10-01,0
Dominican Republic,2020-01-01,0
Dominican Republic,2020-02-01,0
Dominican Republic,2020-03-01,27
Dominican Republic,2020-04-01,11513
Dominican Republic,2020-05-01,160836
Dominican Republic,2020-06-01,418221
Dominican Republic,2020-07-01,758649
Dominican Republic,2020-08-01,1623317
Dominican Republic,2020-09-01,2356696
Dominican Republic,2020-10-01,3006958
Dominican Republic,2020-11-01,3307677
Dominican Republic,2020-12-01,3791590
Dominican Republic,2021-01-01,4423371
Dominican Republic,2021-02-01,4936155
Dominican Republic,2021-03-01,6293163
Dominican Republic,2021-04-01,6546649
Dominican Republic,2021-05-01,7251641
Dominican Republic,2021-06-01,7619589
Dominican Republic,2021-07-01,8833084
Dominican Republic,2021-08-01,1297268
Dominican Republic,2021-09-01,0
Dominican Republic,2021-10-01,0
Ecuador,2020-01-01,0
Ecuador,2020-02-01,0
Ecuador,2020-03-01,84
Ecuador,2020-04-01,23439
Ecuador,2020-05-01,210913
Ecuador,2020-06-01,702114
Ecuador,2020-07-01,978383
Ecuador,2020-08-01,2521381
Ecuador,2020-09-01,3008490
Ecuador,2020-10-01,4009025
Ecuador,2020-11-01,4740172
Ecuador,2020-12-01,5504187
Ecuador,2021-01-01,6083704
Ecuador,2021-02-01,6333926
Ecuador,2021-03-01,8151264
Ecuador,2021-04-01,9029273
Ecuador,2021-05-01,10810662
Ecuador,2021-06-01,12095561
Ecuador,2021-07-01,13557665
Ecuador,2021-08-01,1775520
Ecuador,2021-09-01,0
Ecuador,2021-10-01,0
Egypt,2020-01-01,0
Egypt,2020-02-01,2
Egypt,2020-03-01,1407
Egypt,2020-04-01,20364
Egypt,2020-05-01,103095
Egypt,2020-06-01,374233
Egypt,2020-07-01,849040
Egypt,2020-08-01,1825324
Egypt,2020-09-01,2574263
Egypt,2020-10-01,3043034
Egypt,2020-11-01,3034327
Egypt,2020-12-01,3295247
Egypt,2021-01-01,3779202
Egypt,2021-02-01,3787773
Egypt,2021-03-01,4586590
Egypt,2021-04-01,4864279
Egypt,2021-05-01,5633432
Egypt,2021-06-01,6078771
Egypt,2021-07-01,6877682
Egypt,2021-08-01,926197
Egypt,2021-09-01,0
Egypt,2021-10-01,0
El Salvador,2020-01-01,0
El Salvador,2020-02-01,0
El Salvador,2020-03-01,0
El Salvador,2020-04-01,1195
El Salvador,2020-05-01,15244
El Salvador,2020-06-01,64224
El Salvador,2020-07-01,192851
El Salvador,2020-08-01,341914
El Salvador,2020-09-01,581185
El Salvador,2020-10-01,822081
El Salvador,2020-11-01,980896
El Salvador,2020-12-01,1198384
El Salvador,2021-01-01,1396055
El Salvador,2021-02-01,1463448
El Salvador,2021-03-01,1832314
El Salvador,2021-04-01,1900252
El Salvador,2021-05-01,2069327
El Salvador,2021-06-01,2120061
El Salvador,2021-07-01,2318104
El Salvador,2021-08-01,306275
El Salvador,2021-09-01,0
El Salvador,2021-10-01,0
Equatorial Guinea,2020-01-01,0
Equatorial Guinea,2020-02-01,0
Equatorial Guinea,2020-03-01,1
Equatorial Guinea,2020-04-01,140
Equatorial Guinea,2020-05-01,2079
Equatorial Guinea,2020-06-01,10725
Equatorial Guinea,2020-07-01,27115
Equatorial Guinea,2020-08-01,85727
Equatorial Guinea,2020-09-01,135108
Equatorial Guinea,2020-10-01,152928
Equatorial Guinea,2020-11-01,149409
Equatorial Guinea,2020-12-01,156894
Equatorial Guinea,2021-01-01,160844
Equatorial Guinea,2021-02-01,152419
Equatorial Guinea,2021-03-01,187113
Equatorial Guinea,2021-04-01,206649
Equatorial Guinea,2021-05-01,233881
Equatorial Guinea,2021-06-01,251602
Equatorial Guinea,2021-07-01,266345
Equatorial Guinea,2021-08-01,34738
Equatorial Guinea,2021-09-01,0
Equatorial Guinea,2021-10-01,0
Eritrea,2020-01-01,0
Eritrea,2020-02-01,0
Eritrea,2020-03-01,0
Eritrea,2020-04-01,141
Eritrea,2020-05-01,1120
Eritrea,2020-06-01,1240
Eritrea,2020-07-01,4055
Eritrea,2020-08-01,7933
Eritrea,2020-09-01,9270
Eritrea,2020-10-01,11826
Eritrea,2020-11-01,13592
Eritrea,2020-12-01,17513
Eritrea,2021-01-01,33106
Eritrea,2021-02-01,53795
Eritrea,2021-03-01,83807
Eritrea,2021-04-01,98080
Eritrea,2021-05-01,113635
Eritrea,2021-06-01,137220
Eritrea,2021-07-01,186937
Eritrea,2021-08-01,25847
Eritrea,2021-09-01,0
Eritrea,2021-10-01,0
Estonia,2020-01-01,0
Estonia,2020-02-01,0
Estonia,2020-03-01,131
Estonia,2020-04-01,4090
Estonia,2020-05-01,30002
Estonia,2020-06-01,51856
Estonia,2020-07-01,58851
Estonia,2020-08-01,61886
Estonia,2020-09-01,69387
Estonia,2020-10-01,97932
Estonia,2020-11-01,152102
Estonia,2020-12-01,381941
Estonia,2021-01-01,807209
Estonia,2021-02-01,1171685
Estonia,2021-03-01,1967130
Estonia,2021-04-01,2959301
Estonia,2021-05-01,3665747
Estonia,2021-06-01,3776010
Estonia,2021-07-01,3970231
Estonia,2021-08-01,516054
Estonia,2021-09-01,0
Estonia,2021-10-01,0
Eswatini,2020-01-01,0
Eswatini,2020-02-01,0
Eswatini,2020-03-01,0
Eswatini,2020-04-01,202
Eswatini,2020-05-01,2454
Eswatini,2020-06-01,8209
Eswatini,2020-07-01,23763
Eswatini,2020-08-01,70448
Eswatini,2020-09-01,130530
Eswatini,2020-10-01,166012
Eswatini,2020-11-01,174101
Eswatini,2020-12-01,202597
Eswatini,2021-01-01,259919
Eswatini,2021-02-01,349096
Eswatini,2021-03-01,488864
Eswatini,2021-04-01,519371
Eswatini,2021-05-01,552002
Eswatini,2021-06-01,539466
Eswatini,2021-07-01,590319
Eswatini,2021-08-01,86308
Eswatini,2021-09-01,0
Eswatini,2021-10-01,0
Ethiopia,2020-01-01,0
Ethiopia,2020-02-01,0
Ethiopia,2020-03-01,16
Ethiopia,2020-04-01,547
Ethiopia,2020-05-01,3842
Ethiopia,2020-06-01,27836
Ethiopia,2020-07-01,116476
Ethiopia,2020-08-01,390344
Ethiopia,2020-09-01,775493
Ethiopia,2020-10-01,1287456
Ethiopia,2020-11-01,1891161
Ethiopia,2020-12-01,2975040
Ethiopia,2021-01-01,3609556
Ethiopia,2021-02-01,3609950
Ethiopia,2021-03-01,4492672
Ethiopia,2021-04-01,5326662
Ethiopia,2021-05-01,6797901
Ethiopia,2021-06-01,7556982
Ethiopia,2021-07-01,8129063
Ethiopia,2021-08-01,1055174
Ethiopia,2021-09-01,0
Ethiopia,2021-10-01,0
Fiji,2020-01-01,0
Fiji,2020-02-01,0
Fiji,2020-03-01,0
Fiji,2020-04-01,102
Fiji,2020-05-01,449
Fiji,2020-06-01,531
Fiji,2020-07-01,558
Fiji,2020-08-01,626
Fiji,2020-09-01,762
Fiji,2020-10-01,910
Fiji,2020-11-01,960
Fiji,2020-12-01,1204
Fiji,2021-01-01,1520
Fiji,2021-02-01,1503
Fiji,2021-03-01,1864
Fiji,2021-04-01,1934
Fiji,2021-05-01,3611
Fiji,2021-06-01,12981
Fiji,2021-07-01,109833
Fiji,2021-08-01,36965
Fiji,2021-09-01,0
Fiji,2021-10-01,0
Finland,2020-01-01,0
Finland,2020-02-01,18
Finland,2020-03-01,184
Finland,2020-04-01,37610
Finland,2020-05-01,138200
Finland,2020-06-01,184300
Finland,2020-07-01,211950
Finland,2020-08-01,218910
Finland,2020-09-01,228100
Finland,2020-10-01,285600
Finland,2020-11-01,428700
Finland,2020-12-01,679100
Finland,2021-01-01,953000
Finland,2021-02-01,1042000
Finland,2021-03-01,1426000
Finland,2021-04-01,1380000
Finland,2021-05-01,1426000
Finland,2021-06-01,1380000
Finland,2021-07-01,1426000
Finland,2021-08-01,184000
Finland,2021-09-01,0
Finland,2021-10-01,0
France,2020-01-01,0
France,2020-02-01,102
France,2020-03-01,52910
France,2020-04-01,940782
France,2020-05-01,1865205
France,2020-06-01,2193201
France,2020-07-01,2456195
France,2020-08-01,2607525
France,2020-09-01,2763282
France,2020-10-01,3367573
France,2020-11-01,4391703
France,2020-12-01,5755372
France,2021-01-01,6663378
France,2021-02-01,6942026
France,2021-03-01,8758674
France,2021-04-01,9713846
France,2021-05-01,11706145
France,2021-06-01,11998761
France,2021-07-01,12673677
France,2021-08-01,1656179
France,2021-09-01,0
France,2021-10-01,0
Gabon,2020-01-01,0
Gabon,2020-02-01,0
Gabon,2020-03-01,0
Gabon,2020-04-01,428
Gabon,2020-05-01,9537
Gabon,2020-06-01,44019
Gabon,2020-07-01,112198
Gabon,2020-08-01,195022
Gabon,2020-09-01,231652
Gabon,2020-10-01,259175
Gabon,2020-11-01,268012
Gabon,2020-12-01,285965
Gabon,2021-01-01,301498
Gabon,2021-02-01,328016
Gabon,2021-03-01,461418
Gabon,2021-04-01,544164
Gabon,2021-05-01,637957
Gabon,2021-06-01,713103
Gabon,2021-07-01,774045
Gabon,2021-08-01,100776
Gabon,2021-09-01,0
Gabon,2021-10-01,0
Gambia,2020-01-01,0
Gambia,2020-02-01,0
Gambia,2020-03-01,0
Gambia,2020-04-01,96
Gambia,2020-05-01,387
Gambia,2020-06-01,702
Gambia,2020-07-01,1359
Gambia,2020-08-01,12045
Gambia,2020-09-01,51593
Gambia,2020-10-01,79304
Gambia,2020-11-01,106142
Gambia,2020-12-01,112964
Gambia,2021-01-01,114827
Gambia,2021-02-01,110401
Gambia,2021-03-01,141450
Gambia,2021-04-01,155728
Gambia,2021-05-01,175081
Gambia,2021-06-01,174637
Gambia,2021-07-01,187814
Gambia,2021-08-01,27632
Gambia,2021-09-01,0
Gambia,2021-10-01,0
Georgia,2020-01-01,0
Georgia,2020-02-01,0
Georgia,2020-03-01,129
Georgia,2020-04-01,2574
Georgia,2020-05-01,12544
Georgia,2020-06-01,21537
Georgia,2020-07-01,27177
Georgia,2020-08-01,33487
Georgia,2020-09-01,46509
Georgia,2020-10-01,269731
Georgia,2020-11-01,1968487
Georgia,2020-12-01,5176899
Georgia,2021-01-01,7213508
Georgia,2021-02-01,7221418
Georgia,2021-03-01,8337366
Georgia,2021-04-01,8413392
Georgia,2021-05-01,9602825
Georgia,2021-06-01,10228461
Georgia,2021-07-01,11306445
Georgia,2021-08-01,1551430
Georgia,2021-09-01,0
Georgia,2021-10-01,0
Germany,2020-01-01,0
Germany,2020-02-01,174
Germany,2020-03-01,68067
Germany,2020-04-01,2191330
Germany,2020-05-01,4664012
Germany,2020-06-01,5179784
Germany,2020-07-01,5770005
Germany,2020-08-01,6291811
Germany,2020-09-01,7099678
Germany,2020-10-01,9139990
Germany,2020-11-01,15966344
Germany,2020-12-01,32848466
Germany,2021-01-01,52216261
Germany,2021-02-01,59746817
Germany,2021-03-01,74155407
Germany,2021-04-01,82951800
Germany,2021-05-01,102079550
Germany,2021-06-01,107482000
Germany,2021-07-01,112769670
Germany,2021-08-01,14627080
Germany,2021-09-01,0
Germany,2021-10-01,0
Ghana,2020-01-01,0
Ghana,2020-02-01,0
Ghana,2020-03-01,40
Ghana,2020-04-01,2230
Ghana,2020-05-01,40447
Ghana,2020-06-01,199471
Ghana,2020-07-01,697630
Ghana,2020-08-01,1223292
Ghana,2020-09-01,1339395
Ghana,2020-10-01,1443153
Ghana,2020-11-01,1459912
Ghana,2020-12-01,1613673
Ghana,2021-01-01,1737077
Ghana,2021-02-01,1922119
Ghana,2021-03-01,2587215
Ghana,2021-04-01,2679998
Ghana,2021-05-01,2824566
Ghana,2021-06-01,2782065
Ghana,2021-07-01,2949025
Ghana,2021-08-01,392467
Ghana,2021-09-01,0
Ghana,2021-10-01,0
Greece,2020-01-01,0
Greece,2020-02-01,0
Greece,2020-03-01,485
Greece,2020-04-01,10949
Greece,2020-05-01,42594
Greece,2020-06-01,41220
Greece,2020-07-01,42594
Greece,2020-08-01,110634
Greece,2020-09-01,254617
Greece,2020-10-01,516170
Greece,2020-11-01,692220
Greece,2020-12-01,2694614
Greece,2021-01-01,2906684
Greece,2021-02-01,2625392
Greece,2021-03-01,2906684
Greece,2021-04-01,2812920
Greece,2021-05-01,2906684
Greece,2021-06-01,2812920
Greece,2021-07-01,2906684
Greece,2021-08-01,375056
Greece,2021-09-01,0
Greece,2021-10-01,0
Grenada,2020-01-01,0
Grenada,2020-02-01,0
Grenada,2020-03-01,0
Grenada,2020-04-01,106
Grenada,2020-05-01,464
Grenada,2020-06-01,657
Grenada,2020-07-01,713
Grenada,2020-08-01,728
Grenada,2020-09-01,720
Grenada,2020-10-01,744
Grenada,2020-11-01,850
Grenada,2020-12-01,1555
Grenada,2021-01-01,3831
Grenada,2021-02-01,4087
Grenada,2021-03-01,4631
Grenada,2021-04-01,4599
Grenada,2021-05-01,4938
Grenada,2021-06-01,4800
Grenada,2021-07-01,4971
Grenada,2021-08-01,644
Grenada,2021-09-01,0
Grenada,2021-10-01,0
Guatemala,2020-01-01,0
Guatemala,2020-02-01,0
Guatemala,2020-03-01,54
Guatemala,2020-04-01,775
Guatemala,2020-05-01,6865
Guatemala,2020-06-01,61674
Guatemala,2020-07-01,487816
Guatemala,2020-08-01,1568432
Guatemala,2020-09-01,2160686
Guatemala,2020-10-01,2766629
Guatemala,2020-11-01,3136254
Guatemala,2020-12-01,3692575
Guatemala,2021-01-01,4168908
Guatemala,2021-02-01,4312471
Guatemala,2021-03-01,5249193
Guatemala,2021-04-01,5678599
Guatemala,2021-05-01,6832178
Guatemala,2021-06-01,7480568
Guatemala,2021-07-01,8983743
Guatemala,2021-08-01,1310475
Guatemala,2021-09-01,0
Guatemala,2021-10-01,0
Guinea,2020-01-01,0
Guinea,2020-02-01,0
Guinea,2020-03-01,0
Guinea,2020-04-01,2773
Guinea,2020-05-01,35639
Guinea,2020-06-01,99623
Guinea,2020-07-01,164152
Guinea,2020-08-01,228704
Guinea,2020-09-01,281869
Guinea,2020-10-01,320897
Guinea,2020-11-01,339186
Guinea,2020-12-01,394687
Guinea,2021-01-01,417302
Guinea,2021-02-01,406922
Guinea,2021-03-01,487046
Guinea,2021-04-01,558981
Guinea,2021-05-01,633100
Guinea,2021-06-01,653252
Guinea,2021-07-01,727181
Guinea,2021-08-01,97390
Guinea,2021-09-01,0
Guinea,2021-10-01,0
Guinea-Bissau,2020-01-01,0
Guinea-Bissau,2020-02-01,0
Guinea-Bissau,2020-03-01,0
Guinea-Bissau,2020-04-01,98
Guinea-Bissau,2020-05-01,986
Guinea-Bissau,2020-06-01,5036
Guinea-Bissau,2020-07-01,23128
Guinea-Bissau,2020-08-01,30863
Guinea-Bissau,2020-09-01,37608
Guinea-Bissau,2020-10-01,54400
Guinea-Bissau,2020-11-01,64979
Guinea-Bissau,2020-12-01,73197
Guinea-Bissau,2021-01-01,74589
Guinea-Bissau,2021-02-01,69579
Guinea-Bissau,2021-03-01,86386
Guinea-Bissau,2021-04-01,93799
Guinea-Bissau,2021-05-01,106483
Guinea-Bissau,2021-06-01,106526
Guinea-Bissau,2021-07-01,114844
Guinea-Bissau,2021-08-01,15958
Guinea-Bissau,2021-09-01,0
Guinea-Bissau,2021-10-01,0
Guyana,2020-01-01,0
Guyana,2020-02-01,0
Guyana,2020-03-01,0
Guyana,2020-04-01,257
Guyana,2020-05-01,1396
Guyana,2020-06-01,2855
Guyana,2020-07-01,4749
Guyana,2020-08-01,11129
Guyana,2020-09-01,37024
Guyana,2020-10-01,78772
Guyana,2020-11-01,114402
Guyana,2020-12-01,160514
Guyana,2021-01-01,191711
Guyana,2021-02-01,206403
Guyana,2021-03-01,261043
Guyana,2021-04-01,302156
Guyana,2021-05-01,402026
Guyana,2021-06-01,495197
Guyana,2021-07-01,607609
Guyana,2021-08-01,87020
Guyana,2021-09-01,0
Guyana,2021-10-01,0
Haiti,2020-01-01,0
Haiti,2020-02-01,0
Haiti,2020-03-01,3
Haiti,2020-04-01,56
Haiti,2020-05-01,583
Haiti,2020-06-01,5811
Haiti,2020-07-01,98750
Haiti,2020-08-01,162693
Haiti,2020-09-01,187790
Haiti,2020-10-01,223073
Haiti,2020-11-01,232419
Haiti,2020-12-01,257532
Haiti,2021-01-01,275185
Haiti,2021-02-01,262015
Haiti,2021-03-01,319479
Haiti,2021-04-01,349917
Haiti,2021-05-01,383398
Haiti,2021-06-01,379295
Haiti,2021-07-01,401349
Haiti,2021-08-01,51844
Haiti,2021-09-01,0
Haiti,2021-10-01,0
Holy See,2020-01-01,0
Holy See,2020-02-01,0
Holy See,2020-03-01,0
Holy See,2020-04-01,46
Holy See,2020-05-01,62
Holy See,2020-06-01,310
Holy See,2020-07-01,372
Holy See,2020-08-01,372
Holy See,2020-09-01,360
Holy See,2020-10-01,417
Holy See,2020-11-01,450
Holy See,2020-12-01,465
Holy See,2021-01-01,465
Holy See,2021-02-01,420
Holy See,2021-03-01,465
Holy See,2021-04-01,450
Holy See,2021-05-01,633
Holy See,2021-06-01,810
Holy See,2021-07-01,837
Holy See,2021-08-01,108
Holy See,2021-09-01,0
Holy See,2021-10-01,0
Honduras,2020-01-01,0
Honduras,2020-02-01,0
Honduras,2020-03-01,12
Honduras,2020-04-01,743
Honduras,2020-05-01,9598
Honduras,2020-06-01,33828
Honduras,2020-07-01,112580
Honduras,2020-08-01,237754
Honduras,2020-09-01,580330
Honduras,2020-10-01,1063843
Honduras,2020-11-01,1341752
Honduras,2020-12-01,1632578
Honduras,2021-01-01,1842993
Honduras,2021-02-01,1775015
Honduras,2021-03-01,2144820
Honduras,2021-04-01,2279437
Honduras,2021-05-01,2552649
Honduras,2021-06-01,2684663
Honduras,2021-07-01,2971266
Honduras,2021-08-01,405422
Honduras,2021-09-01,0
Honduras,2021-10-01,0
Hungary,2020-01-01,0
Hungary,2020-02-01,0
Hungary,2020-03-01,293
Hungary,2020-04-01,7014
Hungary,2020-05-01,40173
Hungary,2020-06-01,73994
Hungary,2020-07-01,96100
Hungary,2020-08-01,111502
Hungary,2020-09-01,131018
Hungary,2020-10-01,391803
Hungary,2020-11-01,1050812
Hungary,2020-12-01,2962612
Hungary,2021-01-01,6717930
Hungary,2021-02-01,8249213
Hungary,2021-03-01,11156963
Hungary,2021-04-01,13467519
Hungary,2021-05-01,19124129
Hungary,2021-06-01,21815963
Hungary,2021-07-01,23032381
Hungary,2021-08-01,2996576
Hungary,2021-09-01,0
Hungary,2021-10-01,0
Iceland,2020-01-01,0
Iceland,2020-02-01,0
Iceland,2020-03-01,1012
Iceland,2020-04-01,31468
Iceland,2020-05-01,54923
Iceland,2020-06-01,53864
Iceland,2020-07-01,56159
Iceland,2020-08-01,58586
Iceland,2020-09-01,62934
Iceland,2020-10-01,88064
Iceland,2020-11-01,141716
Iceland,2020-12-01,167374
Iceland,2021-01-01,179142
Iceland,2021-02-01,167409
Iceland,2021-03-01,186926
Iceland,2021-04-01,184925
Iceland,2021-05-01,198827
Iceland,2021-06-01,194280
Iceland,2021-07-01,203041
Iceland,2021-08-01,27535
Iceland,2021-09-01,0
Iceland,2021-10-01,0
India,2020-01-01,0
India,2020-02-01,42
India,2020-03-01,818
India,2020-04-01,85811
India,2020-05-01,1216954
India,2020-06-01,5916008
India,2020-07-01,20721573
India,2020-08-01,60316822
India,2020-09-01,121026253
India,2020-10-01,201042724
India,2020-11-01,247607222
India,2020-12-01,293237936
India,2021-01-01,315887433
India,2021-02-01,297485271
India,2021-03-01,343331878
India,2021-04-01,389199498
India,2021-05-01,655369460
India,2021-06-01,846694451
India,2021-07-01,936586112
India,2021-08-01,123661591
India,2021-09-01,0
India,2021-10-01,0
Indonesia,2020-01-01,0
Indonesia,2020-02-01,0
Indonesia,2020-03-01,571
Indonesia,2020-04-01,18115
Indonesia,2020-05-01,124915
Indonesia,2020-06-01,461691
Indonesia,2020-07-01,1325068
Indonesia,2020-08-01,2937415
Indonesia,2020-09-01,4981726
Indonesia,2020-10-01,8585756
Indonesia,2020-11-01,11847739
Indonesia,2020-12-01,16275130
Indonesia,2021-01-01,22774008
