Country/Region,Year-Month,Case
India,2020-07-01,32829678
India,2020-08-01,82734792
India,2020-09-01,151735176
India,2020-10-01,228641810
India,2020-11-01,265835139
India,2020-12-01,308005491
India,2021-01-01,326947971
India,2021-02-01,305984490
India,2021-03-01,357487053
India,2021-04-01,447598593
India,2021-05-01,760936972
India,2021-06-01,886909272
India,2021-07-01,962841530
India,2021-08-01,999760992
India,2021-09-01,1000653633
India,2021-10-01,816082318
Indonesia,2020-01-01,0
Indonesia,2020-02-01,0
Indonesia,2020-03-01,11971
Indonesia,2020-04-01,164969
Indonesia,2020-05-01,546175
Indonesia,2020-06-01,1211857
Indonesia,2020-07-01,2544132
Indonesia,2020-08-01,4336124
Indonesia,2020-09-01,6879525
Indonesia,2020-10-01,10928941
Indonesia,2020-11-01,14115752
Indonesia,2020-12-01,19834279
Indonesia,2021-01-01,27904068
Indonesia,2021-02-01,34172220
Indonesia,2021-03-01,44344084
Indonesia,2021-04-01,47761250
Indonesia,2021-05-01,54068447
Indonesia,2021-06-01,58774875
Indonesia,2021-07-01,86065511
Indonesia,2021-08-01,118769332
Indonesia,2021-09-01,125159430
Indonesia,2021-10-01,101512400
Iran,2020-01-01,0
Iran,2020-02-01,1617
Iran,2020-03-01,525947
Iran,2020-04-01,2255837
Iran,2020-05-01,3727988
Iran,2020-06-01,5749446
Iran,2020-07-01,8279348
Iran,2020-08-01,10622742
Iran,2020-09-01,12365981
Iran,2020-10-01,16323626
Iran,2020-11-01,23319184
Iran,2020-12-01,34734095
Iran,2021-01-01,41044213
Iran,2021-02-01,42690161
Iran,2021-03-01,54610163
Iran,2021-04-01,65501367
Iran,2021-05-01,84973293
Iran,2021-06-01,91721205
Iran,2021-07-01,108611906
Iran,2021-08-01,138294286
Iran,2021-09-01,160347125
Iran,2021-10-01,137628572
Iraq,2020-01-01,0
Iraq,2020-02-01,34
Iraq,2020-03-01,6335
Iraq,2020-04-01,42494
Iraq,2020-05-01,112314
Iraq,2020-06-01,731904
Iraq,2020-07-01,2680051
Iraq,2020-08-01,5516538
Iraq,2020-09-01,9025163
Iraq,2020-10-01,13048781
Iraq,2020-11-01,15543204
Iraq,2020-12-01,17911961
Iraq,2021-01-01,18838341
Iraq,2021-02-01,18220943
Iraq,2021-03-01,23904513
Iraq,2021-04-01,28798758
Iraq,2021-05-01,35327743
Iraq,2021-06-01,38096059
Iraq,2021-07-01,45815638
Iraq,2021-08-01,55068495
Iraq,2021-09-01,58773176
Iraq,2021-10-01,48655668
Ireland,2020-01-01,0
Ireland,2020-02-01,1
Ireland,2020-03-01,23308
Ireland,2020-04-01,365860
Ireland,2020-05-01,730677
Ireland,2020-06-01,758939
Ireland,2020-07-01,797096
Ireland,2020-08-01,847681
Ireland,2020-09-01,958194
Ireland,2020-10-01,1495470
Ireland,2020-11-01,2035798
Ireland,2020-12-01,2451763
Ireland,2021-01-01,4945372
Ireland,2021-02-01,5864137
Ireland,2021-03-01,7065554
Ireland,2021-04-01,7281321
Ireland,2021-05-01,7927938
Ireland,2021-06-01,8023834
Ireland,2021-07-01,8804984
Ireland,2021-08-01,10121549
Ireland,2021-09-01,11122674
Ireland,2021-10-01,9799150
Israel,2020-01-01,0
Israel,2020-02-01,22
Israel,2020-03-01,35287
Israel,2020-04-01,367312
Israel,2020-05-01,512036
Israel,2020-06-01,602486
Israel,2020-07-01,1460503
Israel,2020-08-01,2916651
Israel,2020-09-01,5221620
Israel,2020-10-01,9176583
Israel,2020-11-01,9755418
Israel,2020-12-01,11475028
Israel,2021-01-01,16729422
Israel,2021-02-01,20255490
Israel,2021-03-01,25324771
Israel,2021-04-01,25095274
Israel,2021-05-01,26012078
Israel,2021-06-01,25200471
Israel,2021-07-01,26435658
Israel,2021-08-01,29676325
Israel,2021-09-01,35847219
Israel,2021-10-01,31398567
Italy,2020-01-01,2
Italy,2020-02-01,3966
Italy,2020-03-01,1209772
Italy,2020-04-01,4928524
Italy,2020-05-01,6914863
Italy,2020-06-01,7115232
Italy,2020-07-01,7560745
Italy,2020-08-01,7919622
Italy,2020-09-01,8749361
Italy,2020-10-01,13281216
Italy,2020-11-01,35324374
Italy,2020-12-01,58293082
Italy,2021-01-01,72917277
Italy,2021-02-01,76429829
Italy,2021-03-01,101162913
Italy,2021-04-01,114799462
Italy,2021-05-01,128520540
Italy,2021-06-01,127351195
Italy,2021-07-01,132998927
Italy,2021-08-01,137830596
Italy,2021-09-01,138507478
Italy,2021-10-01,112960159
Jamaica,2020-01-01,0
Jamaica,2020-02-01,0
Jamaica,2020-03-01,382
Jamaica,2020-04-01,5011
Jamaica,2020-05-01,16083
Jamaica,2020-06-01,19058
Jamaica,2020-07-01,24311
Jamaica,2020-08-01,40928
Jamaica,2020-09-01,130368
Jamaica,2020-10-01,247729
Jamaica,2020-11-01,297709
Jamaica,2020-12-01,368482
Jamaica,2021-01-01,439391
Jamaica,2021-02-01,540682
Jamaica,2021-03-01,982732
Jamaica,2021-04-01,1293840
Jamaica,2021-05-01,1465128
Jamaica,2021-06-01,1482266
Jamaica,2021-07-01,1586479
Jamaica,2021-08-01,1832530
Jamaica,2021-09-01,2317842
Jamaica,2021-10-01,2074548
Japan,2020-01-01,56
Japan,2020-02-01,2418
Japan,2020-03-01,29049
Japan,2020-04-01,264160
Japan,2020-05-01,496484
Japan,2020-06-01,525609
Japan,2020-07-01,771595
Japan,2020-08-01,1701916
Japan,2020-09-01,2297182
Japan,2020-10-01,2856221
Japan,2020-11-01,3650314
Japan,2020-12-01,5880523
Japan,2021-01-01,9902662
Japan,2021-02-01,11627561
Japan,2021-03-01,13976951
Japan,2021-04-01,15835437
Japan,2021-05-01,21065926
Japan,2021-06-01,23335903
Japan,2021-07-01,26147084
Japan,2021-08-01,36856360
Japan,2021-09-01,49290150
Japan,2021-10-01,41094983
Jordan,2020-01-01,0
Jordan,2020-02-01,0
Jordan,2020-03-01,2421
Jordan,2020-04-01,11816
Jordan,2020-05-01,18801
Jordan,2020-06-01,28514
Jordan,2020-07-01,36345
Jordan,2020-08-01,45488
Jordan,2020-09-01,140406
Jordan,2020-10-01,1138829
Jordan,2020-11-01,4471920
Jordan,2020-12-01,8196380
Jordan,2021-01-01,9694303
Jordan,2021-02-01,9868118
Jordan,2021-03-01,15461791
Jordan,2021-04-01,20243727
Jordan,2021-05-01,22456633
Jordan,2021-06-01,22334746
Jordan,2021-07-01,23568332
Jordan,2021-08-01,24313870
Jordan,2021-09-01,24319166
Jordan,2021-10-01,20088748
Kazakhstan,2020-01-01,0
Kazakhstan,2020-02-01,0
Kazakhstan,2020-03-01,1937
Kazakhstan,2020-04-01,46219
Kazakhstan,2020-05-01,202761
Kazakhstan,2020-06-01,476607
Kazakhstan,2020-07-01,2056485
Kazakhstan,2020-08-01,3642536
Kazakhstan,2020-09-01,4099504
Kazakhstan,2020-10-01,4489708
Kazakhstan,2020-11-01,4848928
Kazakhstan,2020-12-01,5844830
Kazakhstan,2021-01-01,6716862
Kazakhstan,2021-02-01,7028707
Kazakhstan,2021-03-01,8618791
Kazakhstan,2021-04-01,10069664
Kazakhstan,2021-05-01,12801200
Kazakhstan,2021-06-01,13849346
Kazakhstan,2021-07-01,17031174
Kazakhstan,2021-08-01,23663637
Kazakhstan,2021-09-01,27686358
Kazakhstan,2021-10-01,23692622
Kenya,2020-01-01,0
Kenya,2020-02-01,0
Kenya,2020-03-01,370
Kenya,2020-04-01,7263
Kenya,2020-05-01,29773
Kenya,2020-06-01,118824
Kenya,2020-07-01,386628
Kenya,2020-08-01,902573
Kenya,2020-09-01,1091882
Kenya,2020-10-01,1385303
Kenya,2020-11-01,2106033
Kenya,2020-12-01,2856847
Kenya,2021-01-01,3065046
Kenya,2021-02-01,2887159
Kenya,2021-03-01,3634398
Kenya,2021-04-01,4463081
Kenya,2021-05-01,5134850
Kenya,2021-06-01,5309765
Kenya,2021-07-01,5959523
Kenya,2021-08-01,6858310
Kenya,2021-09-01,7335731
Kenya,2021-10-01,6033033
Kiribati,2020-01-01,0
Kiribati,2020-02-01,0
Kiribati,2020-03-01,0
Kiribati,2020-04-01,0
Kiribati,2020-05-01,0
Kiribati,2020-06-01,0
Kiribati,2020-07-01,0
Kiribati,2020-08-01,0
Kiribati,2020-09-01,0
Kiribati,2020-10-01,0
Kiribati,2020-11-01,0
Kiribati,2020-12-01,0
Kiribati,2021-01-01,0
Kiribati,2021-02-01,0
Kiribati,2021-03-01,0
Kiribati,2021-04-01,0
Kiribati,2021-05-01,25
Kiribati,2021-06-01,60
Kiribati,2021-07-01,62
Kiribati,2021-08-01,62
Kiribati,2021-09-01,60
Kiribati,2021-10-01,48
"Korea, South",2020-01-01,36
"Korea, South",2020-02-01,12128
"Korea, South",2020-03-01,244918
"Korea, South",2020-04-01,315431
"Korea, South",2020-05-01,342959
"Korea, South",2020-06-01,365805
"Korea, South",2020-07-01,423421
"Korea, South",2020-08-01,505449
"Korea, South",2020-09-01,673170
"Korea, South",2020-10-01,780435
"Korea, South",2020-11-01,888618
"Korea, South",2020-12-01,1463251
"Korea, South",2021-01-01,2220738
"Korea, South",2021-02-01,2364057
"Korea, South",2021-03-01,3003141
"Korea, South",2021-04-01,3395144
"Korea, South",2021-05-01,4096985
"Korea, South",2021-06-01,4484907
"Korea, South",2021-07-01,5494721
"Korea, South",2021-08-01,7040660
"Korea, South",2021-09-01,8461948
"Korea, South",2021-10-01,8063005
Kosovo,2020-01-01,0
Kosovo,2020-02-01,0
Kosovo,2020-03-01,844
Kosovo,2020-04-01,12732
Kosovo,2020-05-01,29343
Kosovo,2020-06-01,51853
Kosovo,2020-07-01,166431
Kosovo,2020-08-01,349836
Kosovo,2020-09-01,442311
Kosovo,2020-10-01,524640
Kosovo,2020-11-01,883320
Kosovo,2020-12-01,1447730
Kosovo,2021-01-01,1720254
Kosovo,2021-02-01,1801727
Kosovo,2021-03-01,2424115
Kosovo,2021-04-01,2957297
Kosovo,2021-05-01,3286644
Kosovo,2021-06-01,3215824
Kosovo,2021-07-01,3345871
Kosovo,2021-08-01,3770770
Kosovo,2021-09-01,4699481
Kosovo,2021-10-01,3850100
Kuwait,2020-01-01,0
Kuwait,2020-02-01,171
Kuwait,2020-03-01,4154
Kuwait,2020-04-01,51368
Kuwait,2020-05-01,445816
Kuwait,2020-06-01,1106772
Kuwait,2020-07-01,1776417
Kuwait,2020-08-01,2362626
Kuwait,2020-09-01,2885759
Kuwait,2020-10-01,3569876
Kuwait,2020-11-01,4082135
Kuwait,2020-12-01,4554849
Kuwait,2021-01-01,4881830
Kuwait,2021-02-01,4988724
Kuwait,2021-03-01,6584268
Kuwait,2021-04-01,7607062
Kuwait,2021-05-01,9056466
Kuwait,2021-06-01,9975862
Kuwait,2021-07-01,11816814
Kuwait,2021-08-01,12582193
Kuwait,2021-09-01,12328118
Kuwait,2021-10-01,9891793
Kyrgyzstan,2020-01-01,0
Kyrgyzstan,2020-02-01,0
Kyrgyzstan,2020-03-01,587
Kyrgyzstan,2020-04-01,13260
Kyrgyzstan,2020-05-01,36450
Kyrgyzstan,2020-06-01,87845
Kyrgyzstan,2020-07-01,597522
Kyrgyzstan,2020-08-01,1276140
Kyrgyzstan,2020-09-01,1354021
Kyrgyzstan,2020-10-01,1605533
Kyrgyzstan,2020-11-01,1994975
Kyrgyzstan,2020-12-01,2411196
Kyrgyzstan,2021-01-01,2571550
Kyrgyzstan,2021-02-01,2393821
Kyrgyzstan,2021-03-01,2701863
Kyrgyzstan,2021-04-01,2744413
Kyrgyzstan,2021-05-01,3111239
Kyrgyzstan,2021-06-01,3384472
Kyrgyzstan,2021-07-01,4519651
Kyrgyzstan,2021-08-01,5315306
Kyrgyzstan,2021-09-01,5321283
Kyrgyzstan,2021-10-01,4307990
Laos,2020-01-01,0
Laos,2020-02-01,0
Laos,2020-03-01,50
Laos,2020-04-01,503
Laos,2020-05-01,589
Laos,2020-06-01,570
Laos,2020-07-01,597
Laos,2020-08-01,656
Laos,2020-09-01,680
Laos,2020-10-01,724
Laos,2020-11-01,846
Laos,2020-12-01,1259
Laos,2021-01-01,1292
Laos,2021-02-01,1258
Laos,2021-03-01,1485
Laos,2021-04-01,4930
Laos,2021-05-01,47255
Laos,2021-06-01,60701
Laos,2021-07-01,110312
Laos,2021-08-01,331422
Laos,2021-09-01,559637
Laos,2021-10-01,714850
Latvia,2020-01-01,0
Latvia,2020-02-01,0
Latvia,2020-03-01,3277
Latvia,2020-04-01,20149
Latvia,2020-05-01,30402
Latvia,2020-06-01,32971
Latvia,2020-07-01,36487
Latvia,2020-08-01,40754
Latvia,2020-09-01,45572
Latvia,2020-10-01,106264
Latvia,2020-11-01,326976
Latvia,2020-12-01,875710
Latvia,2021-01-01,1678918
Latvia,2021-02-01,2151827
Latvia,2021-03-01,2937772
Latvia,2021-04-01,3303437
Latvia,2021-05-01,3941911
Latvia,2021-06-01,4081207
Latvia,2021-07-01,4281523
Latvia,2021-08-01,4353331
Latvia,2021-09-01,4478626
Latvia,2021-10-01,4258576
Lebanon,2020-01-01,0
Lebanon,2020-02-01,15
Lebanon,2020-03-01,5177
Lebanon,2020-04-01,18944
Lebanon,2020-05-01,29199
Lebanon,2020-06-01,44582
Lebanon,2020-07-01,85807
Lebanon,2020-08-01,302900
Lebanon,2020-09-01,807478
Lebanon,2020-10-01,1859410
Lebanon,2020-11-01,3175672
Lebanon,2020-12-01,4730285
Lebanon,2021-01-01,7586618
Lebanon,2021-02-01,9501209
Lebanon,2021-03-01,13134891
Lebanon,2021-04-01,15091550
Lebanon,2021-05-01,16592936
Lebanon,2021-06-01,16284890
Lebanon,2021-07-01,17078600
Lebanon,2021-08-01,18075800
Lebanon,2021-09-01,18453859
Lebanon,2021-10-01,15151449
Lesotho,2020-01-01,0
Lesotho,2020-02-01,0
Lesotho,2020-03-01,0
Lesotho,2020-04-01,0
Lesotho,2020-05-01,29
Lesotho,2020-06-01,272
Lesotho,2020-07-01,8782
Lesotho,2020-08-01,27809
Lesotho,2020-09-01,39807
Lesotho,2020-10-01,56894
Lesotho,2020-11-01,61138
Lesotho,2020-12-01,76083
Lesotho,2021-01-01,194193
Lesotho,2021-02-01,278256
Lesotho,2021-03-01,327749
Lesotho,2021-04-01,321443
Lesotho,2021-05-01,334408
Lesotho,2021-06-01,330065
Lesotho,2021-07-01,379164
Lesotho,2021-08-01,437008
Lesotho,2021-09-01,431850
Lesotho,2021-10-01,515400
Liberia,2020-01-01,0
Liberia,2020-02-01,0
Liberia,2020-03-01,56
Liberia,2020-04-01,1941
Liberia,2020-05-01,6757
Liberia,2020-06-01,14879
Liberia,2020-07-01,31614
Liberia,2020-08-01,38938
Liberia,2020-09-01,39659
Liberia,2020-10-01,42683
Liberia,2020-11-01,45038
Liberia,2020-12-01,53646
Liberia,2021-01-01,57833
Liberia,2021-02-01,55247
Liberia,2021-03-01,63054
Liberia,2021-04-01,62229
Liberia,2021-05-01,66118
Liberia,2021-06-01,82630
Liberia,2021-07-01,158894
Liberia,2021-08-01,170446
Liberia,2021-09-01,173421
Liberia,2021-10-01,139273
Libya,2020-01-01,0
Libya,2020-02-01,0
Libya,2020-03-01,33
Libya,2020-04-01,1180
Libya,2020-05-01,2340
Libya,2020-06-01,14275
Libya,2020-07-01,57791
Libya,2020-08-01,257246
Libya,2020-09-01,739939
Libya,2020-10-01,1475402
Libya,2020-11-01,2198676
Libya,2020-12-01,2861262
Libya,2021-01-01,3375585
Libya,2021-02-01,3560392
Libya,2021-03-01,4553941
Libya,2021-04-01,5099709
Libya,2021-05-01,5631248
Libya,2021-06-01,5691014
Libya,2021-07-01,6737243
Libya,2021-08-01,8785095
Libya,2021-09-01,9807705
Libya,2021-10-01,8340186
Liechtenstein,2020-01-01,0
Liechtenstein,2020-02-01,0
Liechtenstein,2020-03-01,784
Liechtenstein,2020-04-01,2419
Liechtenstein,2020-05-01,2573
Liechtenstein,2020-06-01,2485
Liechtenstein,2020-07-01,2665
Liechtenstein,2020-08-01,2983
Liechtenstein,2020-09-01,3377
Liechtenstein,2020-10-01,8047
Liechtenstein,2020-11-01,30038
Liechtenstein,2020-12-01,53413
Liechtenstein,2021-01-01,75639
Liechtenstein,2021-02-01,73120
Liechtenstein,2021-03-01,83563
Liechtenstein,2021-04-01,86406
Liechtenstein,2021-05-01,95258
Liechtenstein,2021-06-01,93548
Liechtenstein,2021-07-01,97977
Liechtenstein,2021-08-01,101819
Liechtenstein,2021-09-01,105086
Liechtenstein,2021-10-01,85966
Lithuania,2020-01-01,0
Lithuania,2020-02-01,1
Lithuania,2020-03-01,3022
Lithuania,2020-04-01,30598
Lithuania,2020-05-01,47420
Lithuania,2020-06-01,52692
Lithuania,2020-07-01,59304
Lithuania,2020-08-01,75618
Lithuania,2020-09-01,107305
Lithuania,2020-10-01,244755
Lithuania,2020-11-01,1090304
Lithuania,2020-12-01,3142080
Lithuania,2021-01-01,5173306
Lithuania,2021-02-01,5336974
Lithuania,2021-03-01,6413345
Lithuania,2021-04-01,6935557
Lithuania,2021-05-01,8176274
Lithuania,2021-06-01,8327491
Lithuania,2021-07-01,8678716
Lithuania,2021-08-01,9005655
Lithuania,2021-09-01,9396174
Lithuania,2021-10-01,8603133
Luxembourg,2020-01-01,0
Luxembourg,2020-02-01,1
Luxembourg,2020-03-01,17209
Luxembourg,2020-04-01,99317
Luxembourg,2020-05-01,121711
Luxembourg,2020-06-01,122950
Luxembourg,2020-07-01,166386
Luxembourg,2020-08-01,225779
Luxembourg,2020-09-01,225144
Luxembourg,2020-10-01,351609
Luxembourg,2020-11-01,800948
Luxembourg,2020-12-01,1297802
Luxembourg,2021-01-01,1506358
Luxembourg,2021-02-01,1482434
Luxembourg,2021-03-01,1807017
Luxembourg,2021-04-01,1934308
Luxembourg,2021-05-01,2135012
Luxembourg,2021-06-01,2112721
Luxembourg,2021-07-01,2249994
Luxembourg,2021-08-01,2317984
Luxembourg,2021-09-01,2310622
Luxembourg,2021-10-01,1906311
MS Zaandam,2020-01-01,0
MS Zaandam,2020-02-01,0
MS Zaandam,2020-03-01,8
MS Zaandam,2020-04-01,270
MS Zaandam,2020-05-01,279
MS Zaandam,2020-06-01,270
MS Zaandam,2020-07-01,279
MS Zaandam,2020-08-01,279
MS Zaandam,2020-09-01,270
MS Zaandam,2020-10-01,279
MS Zaandam,2020-11-01,270
MS Zaandam,2020-12-01,279
MS Zaandam,2021-01-01,279
MS Zaandam,2021-02-01,252
MS Zaandam,2021-03-01,279
MS Zaandam,2021-04-01,270
MS Zaandam,2021-05-01,279
MS Zaandam,2021-06-01,270
MS Zaandam,2021-07-01,279
MS Zaandam,2021-08-01,279
MS Zaandam,2021-09-01,270
MS Zaandam,2021-10-01,216
Madagascar,2020-01-01,0
Madagascar,2020-02-01,0
Madagascar,2020-03-01,271
Madagascar,2020-04-01,3143
Madagascar,2020-05-01,10795
Madagascar,2020-06-01,42217
Madagascar,2020-07-01,192907
Madagascar,2020-08-01,420613
Madagascar,2020-09-01,473830
Madagascar,2020-10-01,519886
Madagascar,2020-11-01,517577
Madagascar,2020-12-01,544372
Madagascar,2021-01-01,564230
Madagascar,2021-02-01,545744
Madagascar,2021-03-01,671004
Madagascar,2021-04-01,920949
Madagascar,2021-05-01,1234386
Madagascar,2021-06-01,1257988
Madagascar,2021-07-01,1316791
Madagascar,2021-08-01,1326646
Madagascar,2021-09-01,1286768
Madagascar,2021-10-01,1043182
Malawi,2020-01-01,0
Malawi,2020-02-01,0
Malawi,2020-03-01,0
Malawi,2020-04-01,528
Malawi,2020-05-01,2747
Malawi,2020-06-01,19374
Malawi,2020-07-01,82400
Malawi,2020-08-01,154885
Malawi,2020-09-01,170733
Malawi,2020-10-01,181240
Malawi,2020-11-01,179342
Malawi,2020-12-01,191330
Malawi,2021-01-01,415229
Malawi,2021-02-01,808919
Malawi,2021-03-01,1020068
Malawi,2021-04-01,1016210
Malawi,2021-05-01,1060848
Malawi,2021-06-01,1044880
Malawi,2021-07-01,1332324
Malawi,2021-08-01,1789312
Malawi,2021-09-01,1835665
Malawi,2021-10-01,1480477
Malaysia,2020-01-01,39
Malaysia,2020-02-01,540
Malaysia,2020-03-01,27637
Malaysia,2020-04-01,145040
Malaysia,2020-05-01,214779
Malaysia,2020-06-01,252725
Malaysia,2020-07-01,271966
Malaysia,2020-08-01,284350
Malaysia,2020-09-01,302097
Malaysia,2020-10-01,621112
Malaysia,2020-11-01,1451172
Malaysia,2020-12-01,2734703
Malaysia,2021-01-01,4894111
Malaysia,2021-02-01,7379863
Malaysia,2021-03-01,10091945
Malaysia,2021-04-01,11169973
Malaysia,2021-05-01,14842763
Malaysia,2021-06-01,20083427
Malaysia,2021-07-01,28104044
Malaysia,2021-08-01,44330803
Malaysia,2021-09-01,60808599
Malaysia,2021-10-01,56476837
Maldives,2020-01-01,0
Maldives,2020-02-01,0
Maldives,2020-03-01,289
Maldives,2020-04-01,2519
Maldives,2020-05-01,32674
Maldives,2020-06-01,62485
Maldives,2020-07-01,90220
Maldives,2020-08-01,182727
Maldives,2020-09-01,278856
Maldives,2020-10-01,343649
Maldives,2020-11-01,369915
Maldives,2020-12-01,415623
Maldives,2021-01-01,451616
Maldives,2021-02-01,500324
Maldives,2021-03-01,679662
Maldives,2021-04-01,792272
Maldives,2021-05-01,1427554
Maldives,2021-06-01,2115375
Maldives,2021-07-01,2346890
Maldives,2021-08-01,2457769
Maldives,2021-09-01,2495393
Maldives,2021-10-01,2059361
Mali,2020-01-01,0
Mali,2020-02-01,0
Mali,2020-03-01,106
Mali,2020-04-01,5898
Mali,2020-05-01,26486
Mali,2020-06-01,53905
Mali,2020-07-01,75197
Mali,2020-08-01,81775
Mali,2020-09-01,88671
Mali,2020-10-01,104007
Mali,2020-11-01,120596
Mali,2020-12-01,183402
Mali,2021-01-01,239845
Mali,2021-02-01,230661
Mali,2021-03-01,282009
Mali,2021-04-01,370821
Mali,2021-05-01,438703
Mali,2021-06-01,430658
Mali,2021-07-01,449503
Mali,2021-08-01,456116
Mali,2021-09-01,451096
Mali,2021-10-01,372645
Malta,2020-01-01,0
Malta,2020-02-01,0
Malta,2020-03-01,1707
Malta,2020-04-01,11099
Malta,2020-05-01,16920
Malta,2020-06-01,19477
Malta,2020-07-01,21346
Malta,2020-08-01,41914
Malta,2020-09-01,74643
Malta,2020-10-01,137553
Malta,2020-11-01,242409
Malta,2020-12-01,352991
Malta,2021-01-01,476588
Malta,2021-02-01,559054
Malta,2021-03-01,823697
Malta,2021-04-01,893451
Malta,2021-05-01,944429
Malta,2021-06-01,917530
Malta,2021-07-01,997617
Malta,2021-08-01,1095777
Malta,2021-09-01,1104365
Malta,2021-10-01,897013
Marshall Islands,2020-01-01,0
Marshall Islands,2020-02-01,0
Marshall Islands,2020-03-01,0
Marshall Islands,2020-04-01,0
Marshall Islands,2020-05-01,0
Marshall Islands,2020-06-01,0
Marshall Islands,2020-07-01,0
Marshall Islands,2020-08-01,0
Marshall Islands,2020-09-01,0
Marshall Islands,2020-10-01,8
Marshall Islands,2020-11-01,76
Marshall Islands,2020-12-01,124
Marshall Islands,2021-01-01,124
Marshall Islands,2021-02-01,112
Marshall Islands,2021-03-01,124
Marshall Islands,2021-04-01,120
Marshall Islands,2021-05-01,124
Marshall Islands,2021-06-01,120
Marshall Islands,2021-07-01,124
Marshall Islands,2021-08-01,124
Marshall Islands,2021-09-01,120
Marshall Islands,2021-10-01,96
Mauritania,2020-01-01,0
Mauritania,2020-02-01,0
Mauritania,2020-03-01,46
Mauritania,2020-04-01,204
Mauritania,2020-05-01,4057
Mauritania,2020-06-01,67050
Mauritania,2020-07-01,172865
Mauritania,2020-08-01,208217
Mauritania,2020-09-01,219109
Mauritania,2020-10-01,235602
Mauritania,2020-11-01,240629
Mauritania,2020-12-01,357674
Mauritania,2021-01-01,491063
Mauritania,2021-02-01,475129
Mauritania,2021-03-01,542837
Mauritania,2021-04-01,543196
Mauritania,2021-05-01,586230
Mauritania,2021-06-01,605498
Mauritania,2021-07-01,700939
Mauritania,2021-08-01,935507
Mauritania,2021-09-01,1052350
Mauritania,2021-10-01,876164
Mauritius,2020-01-01,0
Mauritius,2020-02-01,0
Mauritius,2020-03-01,841
Mauritius,2020-04-01,8914
Mauritius,2020-05-01,10311
Mauritius,2020-06-01,10136
Mauritius,2020-07-01,10622
Mauritius,2020-08-01,10750
Mauritius,2020-09-01,10896
Mauritius,2020-10-01,12802
Mauritius,2020-11-01,14299
Mauritius,2020-12-01,16106
Mauritius,2021-01-01,17037
Mauritius,2021-02-01,16729
Mauritius,2021-03-01,23585
Mauritius,2021-04-01,35374
Mauritius,2021-05-01,39653
Mauritius,2021-06-01,49997
Mauritius,2021-07-01,83512
Mauritius,2021-08-01,200599
Mauritius,2021-09-01,407933
Mauritius,2021-10-01,393382
Mexico,2020-01-01,0
Mexico,2020-02-01,5
Mexico,2020-03-01,8124
Mexico,2020-04-01,229514
Mexico,2020-05-01,1560343
Mexico,2020-06-01,4692440
Mexico,2020-07-01,10107738
Mexico,2020-08-01,16108026
Mexico,2020-09-01,20309152
Mexico,2020-10-01,26077771
Mexico,2020-11-01,30342144
Mexico,2020-12-01,39586956
Mexico,2021-01-01,50652332
Mexico,2021-02-01,55678011
Mexico,2021-03-01,67295623
Mexico,2021-04-01,68840861
Mexico,2021-05-01,73811722
Mexico,2021-06-01,73938227
Mexico,2021-07-01,82258182
Mexico,2021-08-01,96508398
Mexico,2021-09-01,105987673
Mexico,2021-10-01,89554208
Micronesia,2020-01-01,0
Micronesia,2020-02-01,0
Micronesia,2020-03-01,0
Micronesia,2020-04-01,0
Micronesia,2020-05-01,0
Micronesia,2020-06-01,0
Micronesia,2020-07-01,0
Micronesia,2020-08-01,0
Micronesia,2020-09-01,0
Micronesia,2020-10-01,0
Micronesia,2020-11-01,0
Micronesia,2020-12-01,0
Micronesia,2021-01-01,11
Micronesia,2021-02-01,28
Micronesia,2021-03-01,31
Micronesia,2021-04-01,30
Micronesia,2021-05-01,31
Micronesia,2021-06-01,30
Micronesia,2021-07-01,31
Micronesia,2021-08-01,31
Micronesia,2021-09-01,30
Micronesia,2021-10-01,24
Moldova,2020-01-01,0
Moldova,2020-02-01,0
Moldova,2020-03-01,2328
Moldova,2020-04-01,62717
Moldova,2020-05-01,183842
Moldova,2020-06-01,370715
Moldova,2020-07-01,633899
Moldova,2020-08-01,948327
Moldova,2020-09-01,1336462
Moldova,2020-10-01,2024123
Moldova,2020-11-01,2719636
Moldova,2020-12-01,4002186
Moldova,2021-01-01,4724038
Moldova,2021-02-01,4799569
Moldova,2021-03-01,6450183
Moldova,2021-04-01,7299198
Moldova,2021-05-01,7860911
Moldova,2021-06-01,7678385
Moldova,2021-07-01,7995680
Moldova,2021-08-01,8152502
Moldova,2021-09-01,8382196
Moldova,2021-10-01,7457879
Monaco,2020-01-01,0
Monaco,2020-02-01,1
Monaco,2020-03-01,433
Monaco,2020-04-01,2606
Monaco,2020-05-01,2993
Monaco,2020-06-01,3000
Monaco,2020-07-01,3437
Monaco,2020-08-01,4408
Monaco,2020-09-01,5389
Monaco,2020-10-01,8263
Monaco,2020-11-01,15872
Monaco,2020-12-01,22056
Monaco,2021-01-01,36725
Monaco,2021-02-01,49492
Monaco,2021-03-01,65951
Monaco,2021-04-01,71688
Monaco,2021-05-01,77158
Monaco,2021-06-01,76110
Monaco,2021-07-01,83433
Monaco,2021-08-01,95099
Monaco,2021-09-01,98307
Monaco,2021-10-01,80349
Mongolia,2020-01-01,0
Mongolia,2020-02-01,0
Mongolia,2020-03-01,150
Mongolia,2020-04-01,784
Mongolia,2020-05-01,3109
Mongolia,2020-06-01,6073
Mongolia,2020-07-01,8047
Mongolia,2020-08-01,9204
Mongolia,2020-09-01,9335
Mongolia,2020-10-01,10071
